YEAR MO DY HR T2M T2MDEW T2MWET QV2M RH2M PRECTOTCORR PS WS2M WD2M WS10M WD10M
2021 3 8 6 14.18 13.33 13.76 11.17 94.5 0 85.73 2.06 114.14 2.99 114.02
2021 3 8 7 17.19 14.01 15.6 11.66 81.38 0 85.76 2.39 115.81 3.21 115.94
2021 3 8 8 20.12 13.62 16.87 11.35 66.06 0 85.76 2.85 122.12 3.81 122.09
2021 3 8 9 21.96 13.35 17.65 11.17 58 0 85.75 2.85 121.56 3.76 121.58
2021 3 8 10 23.44 13.38 18.4 11.23 53.12 0 85.72 2.81 119.49 3.67 119.46
2021 3 8 11 24.53 13.57 19.05 11.35 50.38 0 85.67 2.75 115.98 3.58 116.01
2021 3 8 12 25.18 13.78 19.48 11.54 49.12 0 85.6 2.7 111.96 3.52 112.06
2021 3 8 13 25.4 13.92 19.66 11.66 48.94 0 85.54 2.64 109.03 3.45 109.05
2021 3 8 14 25.23 14.01 19.62 11.72 49.69 0 85.49 2.55 106.72 3.36 106.75
2021 3 8 15 24.61 13.97 19.29 11.66 51.44 0 85.48 2.4 105.84 3.23 105.72
2021 3 8 16 23.48 14.4 18.94 12.02 56.69 0 85.5 1.97 103.54 2.84 103.54
2021 3 8 17 21.4 16.05 18.73 13.37 71.56 0 85.56 1.3 95.88 2.28 95.71
2021 3 8 18 18.87 16.06 17.46 13.37 83.62 0 85.62 1.04 86.99 2.33 87.12
2021 3 8 19 18.19 15.84 17.02 13.12 85.94 0 85.67 1.19 79.43 2.38 79.43
2021 3 8 20 17.48 15.66 16.57 13 89 0 85.71 1.27 72.79 2.42 72.73
2021 3 8 21 16.73 15.46 16.09 12.82 92.12 0 85.73 1.3 66.21 2.45 66.3
2021 3 8 22 15.58 15.13 15.35 12.57 97.06 0 85.72 1.25 59.1 2.49 59.1
2021 3 8 23 14.8 15.21 15 12.63 100 0 85.69 1.22 51.23 2.48 51.4
2021 3 9 0 14.48 15.3 14.89 12.7 100 0 85.66 1.21 45.26 2.38 45.66
2021 3 9 1 14.57 15.25 14.9 12.63 100 0 85.64 1.21 41.6 2.26 42.06
2021 3 9 2 14.49 15.08 14.79 12.51 100 0 85.62 1.17 39.32 2.2 39.68
2021 3 9 3 14.28 14.99 14.63 12.45 100 0 85.63 1.09 37.44 2.18 38.15
2021 3 9 4 14.08 14.97 14.52 12.45 100 0 85.67 1 37.05 2.12 37.67
2021 3 9 5 13.92 14.96 14.44 12.39 100 0 85.71 0.92 38.13 2.05 38.35
2021 3 9 6 15.81 15.3 15.55 12.7 96.62 0 85.76 1.58 38.17 2.43 38.34
2021 3 9 7 18.08 15.59 16.84 12.94 85.19 0 85.81 1.77 38.74 2.32 38.72
2021 3 9 8 20.36 15.01 17.69 12.45 71.25 0 85.84 1.07 45.89 1.31 45.96
2021 3 9 9 22.12 14.58 18.35 12.08 62.19 0 85.83 0.62 47.05 0.75 46.68
2021 3 9 10 23.62 14.1 18.86 11.72 55.12 0 85.8 0.36 54.61 0.44 53.75
2021 3 9 11 24.83 13.83 19.33 11.54 50.38 0 85.74 0.2 85.43 0.23 86.19
2021 3 9 12 25.63 13.68 19.65 11.47 47.56 0 85.66 0.3 156.8 0.36 155.66
2021 3 9 13 26.04 13.51 19.77 11.35 45.94 0 85.59 0.68 172.06 0.83 172.41
2021 3 9 14 25.99 13.23 19.61 11.11 45.19 0 85.54 1.09 171.75 1.35 171.68
2021 3 9 15 25.51 12.95 19.23 10.93 45.69 0 85.51 1.35 166.29 1.74 166.21
2021 3 9 16 24.51 13.57 19.05 11.41 50.5 0 85.53 1.24 157.32 1.76 157.07
2021 3 9 17 22.62 14.89 18.76 12.51 62.06 0 85.56 0.94 144.85 1.72 144.79
2021 3 9 18 19.3 14.37 16.83 11.96 73.06 0 85.6 0.95 128.29 2.07 128.25
2021 3 9 19 17.82 13.96 15.89 11.66 78.06 0 85.65 1.01 112.79 2.41 113.08
2021 3 9 20 16.71 13.72 15.21 11.47 82.44 0 85.7 1.1 98.99 2.63 99.04
2021 3 9 21 15.9 13.68 14.79 11.41 86.62 0 85.72 1.18 86.97 2.73 86.88
2021 3 9 22 15.29 13.81 14.55 11.54 90.81 0 85.71 1.23 76.76 2.73 76.24
2021 3 9 23 14.76 14.23 14.5 11.84 96.56 0 85.69 1.22 69.02 2.65 68.57
2021 3 10 0 14.25 14.72 14.48 12.27 100 0 85.66 1.17 64.64 2.55 64.38
2021 3 10 1 13.87 15.05 14.46 12.51 100 0 85.63 1.08 62.51 2.42 62.94
2021 3 10 2 13.83 15.08 14.46 12.51 100 0 85.61 1.02 62.26 2.28 62.64
2021 3 10 3 13.85 14.97 14.4 12.45 100 0 85.61 1.05 61.9 2.22 62.26
2021 3 10 4 13.8 14.84 14.32 12.33 100 0 85.64 1.12 59.31 2.28 60.18
2021 3 10 5 13.66 14.75 14.21 12.27 100 0 85.67 1.18 55.26 2.37 56
2021 3 10 6 15.56 15.05 15.3 12.51 96.62 0 85.73 2.15 48.97 3.24 49.2
2021 3 10 7 18.08 15.75 16.91 13.06 86.12 0 85.78 2.46 40.62 3.34 40.73
2021 3 10 8 20.58 15.37 17.98 12.76 71.94 0 85.81 1.85 40.55 2.38 40.48
2021 3 10 9 22.58 14.57 18.58 12.15 60.56 0 85.81 1.28 47.73 1.59 47.99
2021 3 10 10 24.08 14.3 19.19 11.9 54.38 0 85.79 1.05 55.01 1.28 54.95
2021 3 10 11 25.22 14.23 19.72 11.84 50.56 0 85.74 0.84 63.43 1.02 63.63
2021 3 10 12 26 14.19 20.09 11.84 48.12 0 85.66 0.6 78.69 0.73 78.21
2021 3 10 13 26.4 14.08 20.24 11.78 46.69 0 85.59 0.47 105.42 0.58 105.73
2021 3 10 14 26.44 13.89 20.16 11.6 46 0 85.53 0.6 137.63 0.74 138.01
2021 3 10 15 26.04 13.61 19.82 11.41 46.19 0 85.5 0.89 148.69 1.11 148.76
2021 3 10 16 25.12 14.24 19.68 11.9 50.88 0 85.5 0.92 146.04 1.3 146.5
2021 3 10 17 23.45 15.37 19.41 12.94 60.94 0 85.52 0.77 135.82 1.32 135.72
2021 3 10 18 20.83 14.25 17.54 11.9 65.94 0 85.55 0.86 117.49 1.54 117.22
2021 3 10 19 19.37 14.14 16.76 11.84 71.75 0 85.59 0.94 102.53 1.81 102.23
2021 3 10 20 18.17 14.07 16.12 11.72 76.88 0 85.63 0.97 91.85 2 92.68
2021 3 10 21 17.29 13.92 15.6 11.66 80.56 0 85.65 0.98 85.43 2.07 86.75
2021 3 10 22 16.59 13.79 15.19 11.54 83.38 0 85.64 0.98 78.96 2.04 80.32
2021 3 10 23 15.8 13.76 14.77 11.54 87.62 0 85.62 0.99 67.28 2.14 67.93
2021 3 11 0 14.93 14.03 14.48 11.72 94.25 0 85.6 1 52.59 2.38 52.75
2021 3 11 1 14.35 14.57 14.46 12.15 100 0 85.59 1.05 41.39 2.51 41.34
2021 3 11 2 13.97 15.27 14.62 12.7 100 0 85.59 1.09 33.92 2.49 33.49
2021 3 11 3 14.23 15.67 14.95 13 100 0 85.59 1.1 29.85 2.38 29.51
2021 3 11 4 14.4 15.73 15.07 13.06 100 0 85.63 1.13 28.86 2.38 28.84
2021 3 11 5 14.35 15.67 15.01 13 100 0 85.68 1.16 29.51 2.41 29.47
2021 3 11 6 16.29 15.88 16.08 13.18 97.31 0 85.72 2 29.97 3.07 29.89
2021 3 11 7 18.69 16.48 17.58 13.67 86.88 0 85.77 2.4 26.48 3.26 26.5
2021 3 11 8 21.13 16.43 18.78 13.67 74.44 0 85.79 1.73 31.68 2.21 31.55
2021 3 11 9 23.35 15.31 19.33 12.7 60.62 0 85.78 1.12 62.19 1.39 62.14
2021 3 11 10 24.87 14.79 19.83 12.27 53.5 0 85.74 1.01 86.89 1.24 87.1
2021 3 11 11 26.01 14.48 20.25 12.08 49 0 85.69 0.97 107.41 1.18 107.35
2021 3 11 12 26.75 14.21 20.48 11.84 46.06 0 85.62 1 128.66 1.23 128.55
2021 3 11 13 27.11 13.87 20.48 11.6 44.19 0 85.56 1.27 145.82 1.57 145.76
2021 3 11 14 27.02 13.51 20.27 11.35 43.31 0 85.53 1.64 151.24 2.09 151.24
2021 3 11 15 26.5 13.28 19.89 11.17 44.06 0 85.52 1.87 148.71 2.5 148.79
2021 3 11 16 25.76 13.61 19.69 11.41 47.06 0 85.54 1.58 142.45 2.34 142.33
2021 3 11 17 22.86 15.38 19.12 12.88 63.19 0 85.57 1.18 133.66 2.32 133.22
2021 3 11 18 19.11 14.41 16.76 12.02 74.12 0 85.61 1.16 118.64 2.78 118.94
2021 3 11 19 17.83 13.94 15.89 11.66 77.94 0 85.65 1.32 105.43 3.05 105.32
2021 3 11 20 16.95 13.83 15.4 11.54 81.81 0 85.71 1.5 94.19 3.14 93.99
2021 3 11 21 16.37 13.97 15.17 11.66 85.69 0 85.75 1.58 83.75 3.13 83.83
2021 3 11 22 15.85 14.13 14.99 11.78 89.38 0 85.76 1.54 73.5 3.02 73.49
2021 3 11 23 15.28 14.14 14.71 11.78 92.75 0 85.74 1.41 64.43 2.87 64.55
2021 3 12 0 14.65 14.16 14.4 11.78 96.81 0 85.73 1.3 58.8 2.76 59.01
2021 3 12 1 14.05 14.3 14.18 11.9 100 0 85.7 1.2 56.93 2.66 57.62
2021 3 12 2 13.51 14.42 13.97 12.02 100 0.01 85.67 1.14 57.83 2.56 58.59
2021 3 12 3 13.04 14.45 13.74 12.02 100 0.01 85.66 1.1 60.71 2.49 61.5
2021 3 12 4 12.64 14.34 13.49 11.96 100 0.01 85.69 1.06 66.64 2.39 66.88
2021 3 12 5 12.46 14.12 13.29 11.78 100 0.01 85.72 1.02 76.71 2.19 75.96
2021 3 12 6 14.76 14.29 14.52 11.9 96.94 0.01 85.76 1.2 92.6 2.04 91.97
2021 3 12 7 17.69 15.12 16.4 12.57 84.81 0 85.79 1.6 110.03 2.09 110.13
2021 3 12 8 21.21 13.27 17.24 11.11 60.5 0 85.8 2.12 128.56 2.78 128.61
2021 3 12 9 23.12 12.12 17.62 10.31 49.88 0 85.8 2.69 125.54 3.55 125.51
2021 3 12 10 24.51 11.98 18.25 10.19 45.44 0 85.8 3.06 115.06 4.08 114.94
2021 3 12 11 25.52 12.23 18.87 10.38 43.5 0 85.78 3.33 104.13 4.46 104.21
2021 3 12 12 26.11 12.73 19.42 10.74 43.44 0 85.73 3.42 98.8 4.6 98.79
2021 3 12 13 26.28 13.41 19.85 11.23 45 0.02 85.68 3.36 100.87 4.53 100.84
2021 3 12 14 26.05 14.12 20.08 11.78 47.81 0.07 85.66 3.27 106.96 4.45 107.04
2021 3 12 15 25.39 14.65 20.01 12.21 51.44 0.15 85.66 3.24 113.78 4.53 113.78
2021 3 12 16 24.08 15.68 19.87 13.06 59.38 0.22 85.68 2.92 120.68 4.3 120.66
2021 3 12 17 21.48 17.15 19.31 14.28 76.25 0.22 85.72 2.08 127.21 3.38 127.21
2021 3 12 18 19.12 16.74 17.93 13.92 85.94 0.13 85.79 2.25 130.06 3.75 129.76
2021 3 12 19 18.12 16.52 17.32 13.73 90.31 0.09 85.87 2.67 128.58 4.27 128.46
2021 3 12 20 17.39 16.45 16.92 13.67 94.12 0.03 85.94 2.77 126.97 4.35 126.97
2021 3 12 21 16.8 16.36 16.58 13.55 97.12 0.02 85.97 2.67 126.06 4.18 126.1
2021 3 12 22 16.55 16.25 16.4 13.43 98 0.02 85.95 2.74 125.59 4.23 125.6
2021 3 12 23 16.31 16.01 16.15 13.24 97.88 0.02 85.91 2.75 126.67 4.23 126.66
2021 3 13 0 16.05 15.71 15.87 13 97.69 0.02 85.84 2.78 130.44 4.28 130.56
2021 3 13 1 15.73 15.4 15.56 12.76 97.81 0.02 85.78 2.87 134.56 4.42 134.57
2021 3 13 2 15.39 15.12 15.25 12.51 98.06 0.01 85.75 2.93 138.14 4.5 138.09
2021 3 13 3 15.08 14.83 14.95 12.33 98.25 0.02 85.76 2.89 139.28 4.45 139.2
2021 3 13 4 14.87 14.58 14.73 12.08 98.06 0.02 85.8 3.11 136.43 4.76 136.53
2021 3 13 5 14.65 14.36 14.51 11.9 98 0.02 85.86 3.1 132.45 4.77 132.48
2021 3 13 6 15.33 14.74 15.03 12.21 96.12 0.02 85.92 3.59 128.47 5.33 128.52
2021 3 13 7 16.9 15.25 16.08 12.63 89.88 0.01 85.98 4.68 125.02 6.75 125.01
2021 3 13 8 19.14 14.84 16.99 12.27 76 0 86.03 4.98 122.12 7.03 122.1
2021 3 13 9 21.33 14.11 17.72 11.72 63.31 0 86.03 4.61 120.08 6.37 120.08
2021 3 13 10 22.98 13.7 18.34 11.41 55.75 0 86 4.12 119.14 5.6 119.14
2021 3 13 11 24.21 13.41 18.81 11.23 50.88 0 85.95 3.68 119.23 4.93 119.33
2021 3 13 12 24.96 13.23 19.09 11.05 48 0 85.88 3.3 120.27 4.39 120.26
2021 3 13 13 25.26 13.08 19.18 10.99 46.69 0 85.82 3.07 122.44 4.08 122.41
2021 3 13 14 25.08 12.98 19.03 10.93 46.88 0 85.78 2.99 125.31 4.01 125.24
2021 3 13 15 24.44 12.92 18.68 10.86 48.56 0 85.76 2.96 127.93 4.07 127.9
2021 3 13 16 23.19 13.3 18.25 11.17 53.69 0 85.79 2.73 130.12 3.96 130.04
2021 3 13 17 20.36 15.13 17.74 12.57 71.88 0 85.83 1.75 131.38 2.96 131.14
2021 3 13 18 17.31 14.17 15.74 11.78 81.69 0 85.89 1.78 131.45 3.28 131.04
2021 3 13 19 16.52 13.72 15.12 11.41 83.31 0 85.94 2.41 131.85 4.01 131.76
2021 3 13 20 15.8 13.46 14.63 11.23 85.88 0 85.99 2.95 133.82 4.65 133.78
2021 3 13 21 15.05 13.3 14.17 11.11 89.19 0 86 3.08 138.91 4.8 138.96
2021 3 13 22 14.44 13.16 13.8 11.05 91.94 0 85.96 3.17 144.82 4.91 144.72
2021 3 13 23 13.88 13.13 13.51 10.99 95.06 0.01 85.91 3.25 146.46 5 146.41
2021 3 14 0 13.52 13.15 13.33 10.99 97.38 0.01 85.89 3.27 142.58 4.98 142.59
2021 3 14 1 13.52 13.05 13.28 10.93 96.75 0.01 85.88 3.26 135.19 4.9 135.19
2021 3 14 2 13.44 12.9 13.17 10.86 96.38 0.01 85.88 3.06 126.69 4.6 126.71
2021 3 14 3 13.45 12.84 13.15 10.8 95.94 0.01 85.9 3.01 118.9 4.54 118.95
2021 3 14 4 13.35 12.83 13.09 10.8 96.56 0.01 85.94 2.66 111.74 4.05 111.76
2021 3 14 5 13.39 12.87 13.13 10.8 96.56 0.01 85.97 2.85 108.04 4.34 107.95
2021 3 14 6 14.13 13.16 13.65 10.99 93.69 0.01 86 3.38 106.8 4.96 106.75
2021 3 14 7 16.15 13.39 14.77 11.17 83.56 0 86.03 4.14 103.64 5.88 103.59
2021 3 14 8 18.69 12.84 15.77 10.8 68.69 0 86.04 4.23 97.22 5.87 97.19
2021 3 14 9 21.03 12.04 16.54 10.19 56.31 0 86.03 3.99 87.08 5.44 87.12
2021 3 14 10 22.82 12.15 17.49 10.31 50.94 0 85.99 3.73 78.27 5.03 78.25
2021 3 14 11 23.98 13.23 18.6 11.05 50.94 0 85.93 3.47 73.93 4.63 73.92
2021 3 14 12 24.59 14.3 19.44 11.9 52.69 0 85.85 3.2 71.96 4.24 71.97
2021 3 14 13 24.56 15.01 19.78 12.45 55.19 0 85.77 2.96 73.1 3.9 73.12
2021 3 14 14 24.2 15.39 19.8 12.76 57.81 0 85.72 2.73 77.95 3.63 77.94
2021 3 14 15 23.73 15.62 19.68 13 60.38 0.01 85.69 2.56 84.22 3.45 84.15
2021 3 14 16 22.77 15.98 19.37 13.24 65.38 0.01 85.7 2.31 90.19 3.28 90.27
2021 3 14 17 20.93 17.12 19.02 14.28 78.75 0.01 85.74 1.49 91.81 2.42 91.85
2021 3 14 18 18.94 16.98 17.96 14.16 88.19 0.02 85.78 1.31 92.05 2.4 92.24
2021 3 14 19 18.3 16.59 17.44 13.79 89.62 0.03 85.82 1.71 93.66 2.86 93.76
2021 3 14 20 17.62 16.28 16.95 13.49 91.69 0.03 85.86 1.91 93.99 3.1 94.04
2021 3 14 21 16.94 15.95 16.44 13.24 93.81 0.02 85.87 1.82 92.95 2.98 92.85
2021 3 14 22 16.08 15.48 15.78 12.82 96.19 0.01 85.86 1.58 92.83 2.7 92.82
2021 3 14 23 15.33 15.09 15.21 12.51 98.38 0.01 85.81 1.43 95.02 2.53 95.32
2021 3 15 0 14.71 14.76 14.74 12.27 100 0.01 85.77 1.34 100.78 2.43 100.95
2021 3 15 1 14.39 14.56 14.48 12.08 100 0.02 85.74 1.37 107.3 2.44 107.1
2021 3 15 2 14.35 14.44 14.4 12.02 100 0.02 85.72 1.5 111.64 2.56 111.48
2021 3 15 3 14.37 14.3 14.33 11.9 99.38 0.03 85.72 1.72 113.78 2.8 113.85
2021 3 15 4 14.26 14.1 14.18 11.72 98.88 0.03 85.74 1.82 114.04 2.9 114.15
2021 3 15 5 13.99 13.88 13.94 11.6 99.19 0.03 85.78 1.65 111.1 2.68 111.34
2021 3 15 6 15.01 14.4 14.71 11.96 96 0.03 85.82 2.38 105.04 3.46 105.16
2021 3 15 7 17.39 15.8 16.59 13.06 90.19 0.07 85.86 2.74 91.8 3.77 91.78
2021 3 15 8 20.05 16.41 18.23 13.61 79.44 0.12 85.87 2.94 78.96 3.94 78.91
2021 3 15 9 22.15 16.36 19.25 13.55 69.56 0.12 85.84 2.57 68.75 3.34 68.77
2021 3 15 10 23.55 16.4 19.98 13.61 64.12 0.13 85.8 2.08 63.72 2.66 63.66
2021 3 15 11 24.42 16.49 20.46 13.73 61.25 0.13 85.73 1.6 64.56 2 64.54
2021 3 15 12 24.91 16.5 20.7 13.73 59.44 0.1 85.65 1.16 71.2 1.44 70.97
2021 3 15 13 25.27 16.33 20.8 13.61 57.56 0.09 85.58 0.95 89.53 1.17 89.24
2021 3 15 14 25.14 16.02 20.58 13.31 56.88 0.08 85.52 0.95 108.14 1.18 107.72
2021 3 15 15 24.58 15.73 20.16 13.12 57.75 0.08 85.49 1.13 117.98 1.42 117.83
2021 3 15 16 23.6 15.87 19.73 13.18 61.75 0.09 85.51 1.23 112.82 1.66 112.35
2021 3 15 17 21.8 17.19 19.5 14.4 75.06 0.09 85.55 0.93 99.7 1.63 99.64
2021 3 15 18 19.55 17.34 18.45 14.47 86.88 0.13 85.6 0.79 84.35 1.87 85.22
2021 3 15 19 18.83 17.1 17.97 14.28 89.56 0.18 85.66 0.97 72.15 2.04 72.82
2021 3 15 20 18.08 16.81 17.45 13.98 92.19 0.23 85.72 1.11 62.9 2.14 63.34
2021 3 15 21 17.46 16.63 17.05 13.79 94.69 0.28 85.76 1.19 53.81 2.17 54.08
2021 3 15 22 16.95 16.44 16.69 13.67 96.69 0.31 85.76 1.13 46.4 2.06 46.38
2021 3 15 23 16.44 16.16 16.3 13.43 98.12 0.33 85.74 0.93 41.95 1.87 41.43
2021 3 16 0 15.95 15.81 15.88 13.12 99 0.28 85.7 0.78 39.29 1.77 38.54
2021 3 16 1 15.64 15.52 15.58 12.88 99.12 0.22 85.67 0.73 38.47 1.69 37.67
2021 3 16 2 15.49 15.35 15.42 12.76 98.94 0.16 85.65 0.71 37 1.6 37.26
2021 3 16 3 15.37 15.19 15.28 12.63 98.75 0.12 85.64 0.74 40.27 1.57 40.57
2021 3 16 4 15.16 15 15.08 12.45 98.75 0.14 85.66 0.76 45 1.61 45
2021 3 16 5 14.96 14.82 14.89 12.33 98.94 0.13 85.7 0.77 47.45 1.68 47.46
2021 3 16 6 16.24 15.8 16.01 13.12 97 0.09 85.75 1.32 49.07 2.05 49.02
2021 3 16 7 18 16.73 17.37 13.92 92.12 0.08 85.81 1.65 52.7 2.19 52.84
2021 3 16 8 20.18 17.01 18.6 14.16 81.88 0.08 85.83 1.53 66.45 1.93 66.44
2021 3 16 9 22.01 16.73 19.37 13.92 71.81 0.08 85.82 1.27 85.41 1.58 85.19
2021 3 16 10 23.44 16.6 20.02 13.79 65.38 0.05 85.77 1.08 109.88 1.32 109.72
2021 3 16 11 24.44 16.48 20.46 13.67 61.06 0.04 85.71 1.08 134.42 1.33 134.52
2021 3 16 12 25.15 16.23 20.69 13.49 57.62 0.03 85.63 1.21 147.96 1.48 147.9
2021 3 16 13 25.39 15.7 20.55 13.06 54.94 0.03 85.56 1.38 155.91 1.72 155.88
2021 3 16 14 25.27 15.15 20.21 12.63 53.44 0.02 85.51 1.68 154.74 2.15 154.83
2021 3 16 15 24.94 14.68 19.81 12.21 52.81 0.01 85.48 1.9 149.64 2.49 149.65
2021 3 16 16 23.88 14.87 19.37 12.39 57 0.01 85.49 1.53 140.61 2.23 140.68
2021 3 16 17 21.94 16.03 18.98 13.37 69.31 0.01 85.53 1.2 130.24 2.16 129.43
2021 3 16 18 19.4 15.99 17.69 13.31 80.62 0.01 85.57 1.06 112.59 2.37 112.68
2021 3 16 19 18.18 15.3 16.74 12.7 83.25 0.01 85.65 1.32 99.18 2.67 99.08
2021 3 16 20 16.9 14.9 15.9 12.39 87.88 0.05 85.73 1.49 87.9 2.86 87.81
2021 3 16 21 16.15 14.89 15.52 12.39 92.12 0.07 85.78 1.53 79.09 2.85 79.27
2021 3 16 22 15.63 15.01 15.32 12.45 95.94 0.08 85.8 1.43 72.85 2.72 73.13
2021 3 16 23 15.12 15.08 15.1 12.51 99.69 0.06 85.79 1.26 68.99 2.52 69.32
2021 3 17 0 14.76 15.1 14.93 12.51 100 0.06 85.75 1.11 69.02 2.33 69.62
2021 3 17 1 14.75 15.05 14.9 12.51 100 0.05 85.71 1.01 74.36 2.1 74.93
2021 3 17 2 14.59 14.77 14.69 12.27 100 0.2 85.67 0.97 80.69 1.98 81.13
2021 3 17 3 14.37 14.46 14.42 12.02 100 0.17 85.66 0.96 84.85 1.9 85.75
2021 3 17 4 14.07 14.09 14.08 11.72 100 0.14 85.7 0.95 88.12 1.87 89.04
2021 3 17 5 13.77 13.75 13.76 11.47 99.75 0.12 85.74 0.97 91.39 1.87 92.16
2021 3 17 6 14.73 14.23 14.48 11.84 96.75 0.11 85.79 1.87 94.55 2.75 94.56
2021 3 17 7 16.71 15.15 15.94 12.57 90.38 0.03 85.84 2.06 97.39 2.77 97.47
2021 3 17 8 19.78 14.48 17.13 12.02 71.5 0 85.88 1.94 107.05 2.52 106.92
2021 3 17 9 21.86 13.65 17.76 11.41 59.56 0 85.88 1.5 115.9 1.88 115.82
2021 3 17 10 23.17 13.55 18.36 11.29 54.62 0 85.85 1.16 120.7 1.43 120.64
2021 3 17 11 24.18 13.58 18.88 11.35 51.5 0 85.8 0.97 129.75 1.18 129.9
2021 3 17 12 24.88 13.55 19.21 11.35 49.25 0 85.73 0.92 145.77 1.11 145.86
2021 3 17 13 25.2 13.49 19.34 11.29 48.19 0.03 85.66 1.02 158.36 1.24 158.6
2021 3 17 14 25.1 13.35 19.23 11.17 48 0.23 85.61 1.22 163.65 1.52 163.53
2021 3 17 15 24.62 13.22 18.92 11.11 48.94 0.07 85.59 1.42 162.06 1.81 162.19
2021 3 17 16 23.61 13.84 18.73 11.6 54.25 0.04 85.59 1.32 157.38 1.92 157.2
2021 3 17 17 21.67 15.26 18.47 12.76 67.19 0.02 85.62 1.09 148.82 2 148.42
2021 3 17 18 19.19 15.48 17.33 12.88 78.94 0.02 85.66 1.02 135.62 2.31 135.82
2021 3 17 19 18.07 14.89 16.48 12.39 81.62 0.01 85.71 1.35 125.81 2.69 125.67
2021 3 17 20 17.08 14.55 15.82 12.08 84.94 0.02 85.78 1.73 120.03 3.1 119.73
2021 3 17 21 16.14 14.32 15.23 11.9 88.81 0 85.82 1.87 116.24 3.25 116.26
2021 3 17 22 15.33 14.05 14.69 11.66 91.81 0 85.81 1.73 113.91 3.08 114.1
2021 3 17 23 14.73 13.76 14.25 11.47 93.75 0 85.78 1.56 111.7 2.87 112.03
2021 3 18 0 14.17 13.57 13.87 11.35 96.06 0 85.75 1.46 109.7 2.78 110.07
2021 3 18 1 13.59 13.45 13.52 11.23 98.88 0 85.73 1.39 108.64 2.73 108.9
2021 3 18 2 13.03 13.37 13.2 11.17 100 0.02 85.71 1.33 108.43 2.68 108.86
2021 3 18 3 12.55 13.19 12.87 11.05 100 0.06 85.72 1.28 108.1 2.64 108.65
2021 3 18 4 12.3 12.92 12.61 10.86 100 0.09 85.75 1.22 107.51 2.53 107.99
2021 3 18 5 12.03 12.55 12.3 10.62 100 0.11 85.8 1.13 108.06 2.42 108.67
2021 3 18 6 13.8 13.1 13.45 10.99 95.38 0.1 85.85 1.83 110.76 2.87 110.56
2021 3 18 7 16.31 14.32 15.31 11.9 87.88 0.04 85.89 2.1 109.78 2.82 109.74
2021 3 18 8 19.95 13.3 16.63 11.11 65.44 0.03 85.91 1.9 116.04 2.48 116
2021 3 18 9 22.02 12.38 17.2 10.5 54.25 0.01 85.9 1.46 125.39 1.82 125.19
2021 3 18 10 23.34 12.34 17.84 10.44 49.94 0 85.85 1.13 131.93 1.39 131.82
2021 3 18 11 24.34 12.56 18.45 10.62 47.69 0 85.79 1.05 142.87 1.28 142.92
2021 3 18 12 25 12.8 18.9 10.8 46.56 0 85.7 1.2 157.09 1.48 157.08
2021 3 18 13 25.31 13.01 19.16 10.93 46.31 0 85.63 1.49 165.75 1.86 165.67
2021 3 18 14 25.22 13.19 19.2 11.05 47.12 0 85.57 1.8 168.5 2.3 168.61
2021 3 18 15 24.42 13.03 18.73 10.99 48.94 0.01 85.57 2 166.18 2.66 166.25
2021 3 18 16 23.33 13.79 18.55 11.54 54.94 0.02 85.61 1.84 158.56 2.69 158.35
2021 3 18 17 21.17 15.82 18.5 13.18 71.56 0.02 85.67 1.25 147.01 2.26 146.69
2021 3 18 18 18.81 15.51 17.16 12.88 81.06 0.01 85.72 1.21 131.6 2.55 131.65
2021 3 18 19 17.65 14.83 16.24 12.33 83.44 0.01 85.77 1.55 119.03 2.93 118.89
2021 3 18 20 16.8 14.33 15.56 11.9 85.25 0 85.82 1.96 109.3 3.38 109.32
2021 3 18 21 15.88 13.98 14.93 11.66 88.25 0.01 85.85 1.99 102.24 3.41 102.32
2021 3 18 22 15.1 13.7 14.4 11.41 91.31 0 85.82 1.74 97.73 3.12 97.93
2021 3 18 23 14.37 13.48 13.92 11.29 94.25 0 85.77 1.43 97.51 2.8 97.86
2021 3 19 0 13.77 13.38 13.58 11.23 97.31 0 85.71 1.28 100.56 2.69 100.89
2021 3 19 1 13.26 13.32 13.29 11.17 100 0 85.68 1.2 103.58 2.64 104.04
2021 3 19 2 12.76 13.23 12.99 11.11 100 0.02 85.68 1.12 104.52 2.58 105.09
2021 3 19 3 12.34 13.04 12.69 10.99 100 0.04 85.7 1.05 104.66 2.5 104.86
2021 3 19 4 12.03 12.76 12.4 10.74 100 0.07 85.74 1.02 105.52 2.45 105.9
2021 3 19 5 11.77 12.41 12.09 10.5 100 0.12 85.79 1.01 108.01 2.44 107.91
2021 3 19 6 14 13.24 13.62 11.11 95.06 0.15 85.83 1.46 109.02 2.52 109.16
2021 3 19 7 16.8 14.6 15.7 12.08 86.69 0.08 85.87 2.11 108.57 2.84 108.58
2021 3 19 8 20.2 14.66 17.43 12.15 70.44 0.02 85.89 2.49 118.9 3.3 118.99
2021 3 19 9 22.08 14.3 18.19 11.9 61.25 0 85.87 2.69 128.04 3.51 128.04
2021 3 19 10 23.34 14.24 18.8 11.84 56.5 0 85.83 2.69 130.87 3.48 130.91
2021 3 19 11 24.27 14.32 19.3 11.9 53.69 0 85.78 2.58 132.79 3.33 132.72
2021 3 19 12 24.87 14.36 19.62 11.96 51.94 0 85.71 2.44 134.87 3.13 134.8
