-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2021 through 03/31/2021 
Location: Latitude  -17.3556   Longitude 30.1809 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1140.31 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2MDEW          MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET          MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/hour) 
PS              MERRA-2 Surface Pressure (kPa) 
WS2M            MERRA-2 Wind Speed at 2 Meters (m/s) 
WD2M            MERRA-2 Wind Direction at 2 Meters (Degrees) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M           MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
 YEAR  MO  DY  HR   T2M  T2MDEW  T2MWET  QV2M   RH2M  PRECTOTCORR    PS  WS2M   WD2M  WS10M  WD10M
 2021   3  20  12 27.29   15.53   21.40 12.45  48.56         0.00 88.62  1.35 103.39   1.95 102.98
 2021   3  20  13 27.62   15.35   21.48 12.33  47.06         0.00 88.53  1.22 114.11   1.76 113.27
 2021   3  20  14 27.55   15.05   21.30 12.08  46.38         0.00 88.47  1.18 123.37   1.71 122.67
 2021   3  20  15 27.01   14.90   20.96 11.96  47.38         0.01 88.45  1.23 128.55   1.82 127.51
 2021   3  20  16 26.09   15.62   20.86 12.57  52.44         0.01 88.48  1.11 129.86   1.79 128.62
 2021   3  20  17 24.14   17.20   20.67 13.98  65.56         0.01 88.52  0.83 124.29   1.69 123.10
 2021   3  20  18 21.55   17.40   19.48 14.04  77.12         0.00 88.58  0.76 114.44   1.86 112.16
 2021   3  20  19 20.78   17.29   19.04 13.98  80.31         0.01 88.64  0.74 100.95   1.96  98.71
 2021   3  20  20 19.75   16.88   18.32 13.61  83.44         0.03 88.70  0.86  87.40   2.24  86.80
 2021   3  20  21 18.72   16.44   17.58 13.18  86.44         0.04 88.73  1.02  77.14   2.45  76.94
 2021   3  20  22 18.01   16.17   17.09 12.94  88.81         0.04 88.73  1.20  70.62   2.65  70.39
 2021   3  20  23 17.48   16.05   16.76 12.88  91.12         0.04 88.70  1.35  69.68   2.87  69.59
 2021   3  21   0 16.95   15.97   16.46 12.82  93.75         0.08 88.67  1.41  70.56   2.91  70.69
 2021   3  21   1 16.49   15.93   16.21 12.76  96.31         0.06 88.64  1.44  72.26   2.91  72.68
 2021   3  21   2 16.25   15.93   16.08 12.76  97.75         0.02 88.63  1.51  74.74   2.99  75.02
 2021   3  21   3 16.26   15.96   16.11 12.82  97.94         0.03 88.63  1.71  78.38   3.21  78.47
 2021   3  21   4 16.15   15.89   16.02 12.76  98.19         0.03 88.65  1.76  80.04   3.26  80.20
 2021   3  21   5 16.02   15.77   15.90 12.63  98.19         0.04 88.69  1.69  80.71   3.13  80.80
 2021   3  21   6 16.53   15.98   16.26 12.82  96.31         0.04 88.74  2.07  80.64   3.52  80.56
 2021   3  21   7 18.80   17.05   17.92 13.73  89.38         0.01 88.78  2.37  75.87   3.76  75.79
 2021   3  21   8 21.98   17.48   19.73 14.10  75.44         0.06 88.80  2.14  71.23   3.26  71.26
 2021   3  21   9 24.35   17.27   20.81 13.92  64.56         0.04 88.77  1.44  73.93   2.10  74.00
 2021   3  21  10 25.77   16.81   21.29 13.49  57.62         0.03 88.72  0.95  88.59   1.34  88.33
 2021   3  21  11 26.73   16.67   21.70 13.43  54.00         0.11 88.65  0.70 116.57   0.97 116.36
 2021   3  21  12 27.37   16.77   22.08 13.49  52.31         0.22 88.56  0.70 156.89   0.96 156.56
 2021   3  21  13 27.69   16.83   22.26 13.55  51.50         0.25 88.48  0.93 180.96   1.29 181.04
 2021   3  21  14 27.51   16.73   22.12 13.49  51.75         0.17 88.42  1.17 187.27   1.67 187.52
 2021   3  21  15 27.04   16.60   21.82 13.37  52.75         0.15 88.39  1.34 188.37   1.97 188.45
 2021   3  21  16 26.28   17.26   21.77 13.98  57.62         0.10 88.41  1.21 186.67   1.94 186.95
 2021   3  21  17 24.36   18.53   21.44 15.20  70.19         0.07 88.45  0.88 182.05   1.73 181.56
 2021   3  21  18 22.23   18.16   20.19 14.77  77.69         0.10 88.49  0.77 176.50   1.75 176.41
 2021   3  21  19 21.71   17.37   19.54 14.04  76.19         0.13 88.55  0.78 159.58   1.65 159.16
 2021   3  21  20 21.02   17.23   19.12 13.92  78.88         0.12 88.60  0.74 131.58   1.66 129.84
 2021   3  21  21 19.87   17.01   18.44 13.67  83.50         0.10 88.65  0.74 104.62   1.89 102.43
 2021   3  21  22 18.65   16.64   17.64 13.37  88.00         0.12 88.67  0.78  81.95   2.14  80.78
 2021   3  21  23 17.99   16.58   17.28 13.31  91.31         0.18 88.67  0.88  64.80   2.32  64.47
 2021   3  22   0 17.69   16.75   17.23 13.49  94.06         0.22 88.65  0.99  54.67   2.38  54.64
 2021   3  22   1 17.53   16.95   17.24 13.67  96.25         0.37 88.64  1.08  50.30   2.50  50.19
 2021   3  22   2 17.15   16.85   17.00 13.55  98.00         0.08 88.62  1.03  51.75   2.45  51.85
 2021   3  22   3 17.01   16.83   16.91 13.55  98.69         0.08 88.62  1.02  58.13   2.34  58.22
 2021   3  22   4 16.79   16.70   16.75 13.43  99.31         0.06 88.63  1.05  67.25   2.31  67.16
 2021   3  22   5 16.55   16.48   16.51 13.24  99.44         0.04 88.67  1.13  75.58   2.36  75.46
 2021   3  22   6 17.08   16.66   16.87 13.37  97.19         0.01 88.71  1.83  80.66   3.16  80.89
 2021   3  22   7 19.20   17.72   18.46 14.34  91.00         0.00 88.78  2.15  79.51   3.37  79.84
 2021   3  22   8 22.39   18.26   20.33 14.83  77.38         0.00 88.83  2.00  79.66   3.02  80.32
 2021   3  22   9 24.87   17.85   21.36 14.40  64.94         0.00 88.83  1.77  87.98   2.61  88.63
 2021   3  22  10 26.33   17.15   21.74 13.79  56.94         0.00 88.79  1.61  91.11   2.33  91.73
 2021   3  22  11 27.37   16.72   22.05 13.43  52.19         0.00 88.73  1.41  97.64   2.03  97.97
 2021   3  22  12 28.06   16.57   22.31 13.31  49.62         0.00 88.66  1.26 109.89   1.81 110.24
 2021   3  22  13 28.29   16.41   22.35 13.18  48.50         0.00 88.58  1.21 121.85   1.74 121.76
 2021   3  22  14 28.20   16.19   22.19 13.00  48.00         0.00 88.52  1.26 130.72   1.81 130.63
 2021   3  22  15 27.72   16.04   21.88 12.88  48.94         0.00 88.50  1.31 134.04   1.94 133.86
 2021   3  22  16 26.82   16.58   21.69 13.37  53.44         0.00 88.53  1.20 131.57   1.89 131.32
 2021   3  22  17 24.54   18.41   21.48 15.01  68.88         0.00 88.59  0.81 122.01   1.71 121.01
 2021   3  22  18 21.80   17.97   19.89 14.59  78.75         0.00 88.65  0.80 102.95   2.05 102.55
 2021   3  22  19 20.69   17.55   19.12 14.16  82.12         0.00 88.72  0.85  85.28   2.30  85.33
 2021   3  22  20 20.14   17.26   18.70 13.92  83.38         0.00 88.80  1.14  73.30   2.58  73.65
 2021   3  22  21 19.82   17.11   18.46 13.73  84.25         0.00 88.87  1.50  70.14   3.08  70.14
 2021   3  22  22 18.95   17.06   18.01 13.73  88.69         0.00 88.89  1.51  74.67   3.08  74.69
 2021   3  22  23 18.23   16.95   17.58 13.61  92.12         0.00 88.89  1.50  82.21   3.02  82.42
 2021   3  23   0 17.68   16.83   17.26 13.49  94.56         0.00 88.87  1.49  89.10   2.99  89.55
 2021   3  23   1 17.25   16.74   16.99 13.43  96.69         0.01 88.83  1.50  94.17   2.99  94.49
 2021   3  23   2 16.89   16.66   16.78 13.37  98.38         0.02 88.79  1.49  97.83   2.97  97.85
 2021   3  23   3 16.66   16.53   16.59 13.24  99.00         0.02 88.77  1.52 100.33   3.00 100.05
 2021   3  23   4 16.53   16.30   16.42 13.06  98.38         0.02 88.81  1.64 100.72   3.10 100.46
 2021   3  23   5 16.32   15.99   16.15 12.82  97.81         0.01 88.88  1.74  99.59   3.19  99.60
 2021   3  23   6 16.77   15.96   16.37 12.76  94.81         0.01 88.94  2.23  98.05   3.78  97.96
 2021   3  23   7 19.14   16.64   17.89 13.31  85.38         0.00 89.00  2.80  94.15   4.48  94.20
 2021   3  23   8 22.08   16.69   19.38 13.37  71.38         0.00 89.04  3.03  92.66   4.75  92.74
 2021   3  23   9 24.37   16.55   20.47 13.24  61.62         0.01 89.04  2.80  90.96   4.30  90.94
 2021   3  23  10 26.03   16.70   21.37 13.37  56.38         0.02 89.00  2.48  88.01   3.74  87.97
 2021   3  23  11 27.08   16.86   21.97 13.55  53.50         0.03 88.95  2.23  85.19   3.33  85.02
 2021   3  23  12 27.47   17.00   22.23 13.67  52.81         0.07 88.88  2.01  82.41   2.97  82.15
 2021   3  23  13 27.56   17.12   22.34 13.79  52.88         0.08 88.80  1.84  82.42   2.71  82.22
 2021   3  23  14 27.06   17.19   22.12 13.85  54.69         0.11 88.74  1.74  89.23   2.61  89.31
 2021   3  23  15 26.16   17.62   21.89 14.22  59.25         0.11 88.73  1.80  97.50   2.76  97.65
 2021   3  23  16 25.04   18.23   21.64 14.77  65.88         0.10 88.77  1.74  99.04   2.81  98.96
 2021   3  23  17 23.19   19.40   21.30 15.93  79.12         0.13 88.82  1.16  96.21   2.13  96.11
 2021   3  23  18 21.38   19.47   20.43 15.99  88.75         0.24 88.87  0.90  91.49   2.00  91.34
 2021   3  23  19 20.80   19.15   19.97 15.62  90.19         0.46 88.93  1.10  86.32   2.25  86.01
 2021   3  23  20 20.26   18.90   19.58 15.38  91.69         0.87 89.00  1.27  82.92   2.49  82.79
 2021   3  23  21 19.73   18.68   19.21 15.20  93.50         1.53 89.04  1.28  82.96   2.47  82.72
 2021   3  23  22 19.25   18.49   18.87 15.01  95.25         2.18 89.05  1.17  86.54   2.26  86.03
 2021   3  23  23 18.85   18.32   18.58 14.83  96.62         2.65 89.04  0.99  93.15   1.96  92.75
 2021   3  24   0 18.64   18.20   18.42 14.71  97.19         2.45 89.00  0.91 103.44   1.77 102.99
 2021   3  24   1 18.57   18.13   18.35 14.65  97.12         1.64 88.96  1.03 111.88   1.94 111.50
 2021   3  24   2 18.50   18.04   18.27 14.59  97.00         0.85 88.93  1.17 117.94   2.14 117.88
 2021   3  24   3 18.39   17.87   18.13 14.47  96.69         0.40 88.92  1.37 116.42   2.47 116.08
 2021   3  24   4 18.15   17.61   17.88 14.16  96.50         0.20 88.95  1.45 108.92   2.62 108.43
 2021   3  24   5 17.83   17.27   17.55 13.85  96.38         0.08 88.97  1.47 104.77   2.67 104.24
 2021   3  24   6 17.73   17.04   17.38 13.67  95.62         0.03 89.00  1.65 102.26   2.87 101.95
 2021   3  24   7 18.39   17.09   17.74 13.73  92.00         0.01 89.03  2.35 100.75   3.84 100.44
 2021   3  24   8 19.89   16.90   18.40 13.55  82.88         0.01 89.06  3.01  96.11   4.87  95.98
 2021   3  24   9 22.02   16.65   19.33 13.31  71.44         0.01 89.04  3.14  88.15   4.96  88.19
 2021   3  24  10 24.05   16.85   20.44 13.49  64.06         0.03 89.00  2.90  79.30   4.46  79.40
 2021   3  24  11 25.37   17.25   21.31 13.85  60.69         0.09 88.91  2.56  74.27   3.87  74.53
 2021   3  24  12 26.20   17.62   21.91 14.22  59.12         0.15 88.80  2.18  74.62   3.25  74.79
 2021   3  24  13 26.58   17.73   22.16 14.34  58.19         0.20 88.70  1.82  79.37   2.69  79.64
 2021   3  24  14 26.00   17.71   21.85 14.34  60.19         0.22 88.62  1.52  89.11   2.26  89.41
 2021   3  24  15 25.34   17.96   21.65 14.59  63.56         0.18 88.60  1.42 102.43   2.13 102.51
 2021   3  24  16 24.41   18.48   21.44 15.08  69.44         0.19 88.62  1.30 110.39   2.03 110.53
 2021   3  24  17 22.80   19.43   21.12 15.99  81.19         0.25 88.66  0.84 111.80   1.62 111.85
 2021   3  24  18 20.90   19.41   20.16 15.93  91.06         0.36 88.69  0.59 108.43   1.56 108.07
 2021   3  24  19 20.33   19.12   19.73 15.62  92.62         0.52 88.73  0.69  99.78   1.63  99.64
 2021   3  24  20 19.90   18.88   19.39 15.44  93.75         0.73 88.77  0.84  90.54   1.75  90.51
 2021   3  24  21 19.58   18.74   19.16 15.26  94.81         1.02 88.80  1.02  83.85   1.97  84.09
 2021   3  24  22 19.32   18.69   19.00 15.20  95.94         1.16 88.79  1.03  79.97   1.93  80.23
 2021   3  24  23 19.11   18.61   18.86 15.14  96.81         1.15 88.77  0.90  74.40   1.69  74.42
 2021   3  25   0 18.90   18.48   18.69 15.01  97.25         1.00 88.73  0.77  68.09   1.48  68.31
 2021   3  25   1 18.65   18.28   18.47 14.83  97.50         0.75 88.70  0.70  64.29   1.38  64.59
 2021   3  25   2 18.41   18.05   18.23 14.65  97.56         0.54 88.66  0.69  63.73   1.37  64.02
 2021   3  25   3 18.17   17.81   17.99 14.40  97.62         0.37 88.66  0.71  66.80   1.42  66.97
 2021   3  25   4 17.92   17.55   17.73 14.16  97.56         0.22 88.67  0.77  73.41   1.52  73.61
 2021   3  25   5 17.58   17.23   17.40 13.85  97.56         0.15 88.70  0.80  82.18   1.62  82.26
 2021   3  25   6 17.69   17.11   17.40 13.79  96.25         0.11 88.75  1.37  86.40   2.36  86.78
 2021   3  25   7 18.61   17.39   18.00 14.04  92.50         0.09 88.79  1.89  80.50   2.99  80.54
 2021   3  25   8 20.35   17.50   18.93 14.10  83.56         0.08 88.83  1.95  64.05   2.97  64.11
 2021   3  25   9 22.40   17.45   19.93 14.04  73.44         0.08 88.83  1.78  44.82   2.64  44.76
 2021   3  25  10 23.80   17.48   20.64 14.10  67.62         0.10 88.79  1.69  30.01   2.47  29.81
 2021   3  25  11 24.90   17.62   21.26 14.22  63.88         0.13 88.72  1.68  18.43   2.44  18.26
 2021   3  25  12 25.65   17.68   21.66 14.28  61.31         0.13 88.62  1.68   8.54   2.45   8.23
 2021   3  25  13 26.00   17.59   21.80 14.22  59.75         0.13 88.53  1.60 359.72   2.33 359.23
 2021   3  25  14 26.01   17.41   21.71 14.10  59.06         0.08 88.47  1.42 349.25   2.07 348.69
 2021   3  25  15 25.63   17.22   21.42 13.92  59.62         0.03 88.45  1.20 335.28   1.75 334.58
 2021   3  25  16 24.85   17.52   21.19 14.22  63.75         0.01 88.47  0.93 321.79   1.42 320.80
 2021   3  25  17 23.58   18.56   21.07 15.20  73.44         0.00 88.50  0.60 312.88   1.05 312.27
 2021   3  25  18 22.50   17.79   20.14 14.40  74.62         0.00 88.54  0.54 306.21   0.92 306.67
 2021   3  25  19 22.05   17.24   19.65 13.92  74.06         0.00 88.58  0.46 323.90   0.76 325.82
 2021   3  25  20 21.51   17.13   19.32 13.79  76.00         0.00 88.62  0.55 358.36   0.93 359.52
 2021   3  25  21 20.51   17.54   19.02 14.16  82.94         0.00 88.64  0.63  14.38   1.31  15.20
 2021   3  25  22 19.64   17.66   18.65 14.28  88.19         0.01 88.64  0.61  17.27   1.54  18.62
 2021   3  25  23 19.08   17.47   18.27 14.10  90.19         0.01 88.63  0.67  16.96   1.64  17.48
 2021   3  26   0 18.54   17.24   17.89 13.92  92.00         0.01 88.61  0.72  15.69   1.66  15.54
 2021   3  26   1 17.98   16.98   17.48 13.67  93.69         0.01 88.58  0.73  16.11   1.68  15.91
 2021   3  26   2 17.32   16.61   16.97 13.37  95.44         0.01 88.56  0.73  21.91   1.74  22.18
 2021   3  26   3 16.51   16.18   16.35 13.00  97.69         0.01 88.54  0.77  32.56   1.90  32.78
 2021   3  26   4 16.12   15.98   16.05 12.82  98.88         0.01 88.56  0.90  42.17   2.10  42.13
 2021   3  26   5 15.90   15.80   15.85 12.70  99.12         0.01 88.61  1.00  48.18   2.27  48.35
 2021   3  26   6 16.73   15.94   16.34 12.82  94.94         0.01 88.68  1.50  50.92   2.72  50.95
 2021   3  26   7 19.32   16.48   17.90 13.24  83.44         0.00 88.76  1.77  38.90   2.71  38.92
 2021   3  26   8 22.08   16.68   19.38 13.37  71.38         0.01 88.79  1.51   9.22   2.22   9.13
 2021   3  26   9 24.05   17.01   20.53 13.67  64.69         0.02 88.76  1.37 352.15   1.97 351.77
 2021   3  26  10 25.58   17.39   21.48 14.04  60.44         0.03 88.71  1.50 346.11   2.15 345.91
 2021   3  26  11 26.71   17.62   22.17 14.22  57.38         0.04 88.65  1.58 337.62   2.29 337.29
 2021   3  26  12 27.32   17.65   22.48 14.28  55.44         0.05 88.57  1.51 323.60   2.19 323.42
 2021   3  26  13 27.40   17.51   22.46 14.16  54.69         0.08 88.48  1.37 304.05   1.97 304.01
 2021   3  26  14 27.10   17.35   22.23 14.04  55.12         0.09 88.42  1.28 281.65   1.84 281.26
 2021   3  26  15 26.44   17.31   21.88 14.04  57.19         0.10 88.40  1.31 262.79   1.92 262.30
 2021   3  26  16 25.68   17.96   21.82 14.59  62.38         0.09 88.43  1.26 253.47   1.97 252.93
 2021   3  26  17 23.75   19.17   21.46 15.75  75.56         0.08 88.48  0.83 249.51   1.69 248.89
 2021   3  26  18 21.75   19.17   20.46 15.75  85.12         0.09 88.55  0.71 245.97   1.84 245.39
 2021   3  26  19 20.98   18.86   19.92 15.44  87.56         0.08 88.62  0.72 247.05   1.90 246.49
 2021   3  26  20 20.25   18.56   19.40 15.14  89.81         0.07 88.67  0.70 250.56   1.89 249.69
 2021   3  26  21 19.58   18.26   18.91 14.83  91.94         0.05 88.70  0.69 254.86   1.87 254.22
 2021   3  26  22 18.91   17.90   18.40 14.47  93.69         0.02 88.69  0.68 257.40   1.86 256.37
 2021   3  26  23 18.25   17.48   17.87 14.10  95.12         0.00 88.66  0.66 257.62   1.79 256.63
 2021   3  27   0 17.82   17.23   17.52 13.92  96.19         0.00 88.62  0.68 255.32   1.74 254.90
 2021   3  27   1 17.53   17.04   17.28 13.73  96.75         0.00 88.57  0.69 247.48   1.64 247.23
 2021   3  27   2 17.42   16.97   17.19 13.67  97.00         0.01 88.55  0.68 237.23   1.56 236.47
 2021   3  27   3 17.42   17.00   17.21 13.73  97.25         0.02 88.55  0.63 228.01   1.52 227.92
 2021   3  27   4 17.38   16.97   17.17 13.67  97.31         0.02 88.58  0.63 220.45   1.50 220.76
 2021   3  27   5 17.28   16.82   17.05 13.55  96.94         0.02 88.64  0.68 215.15   1.44 216.37
 2021   3  27   6 18.27   17.53   17.90 14.16  95.38         0.02 88.71  0.61 216.14   1.15 217.81
 2021   3  27   7 21.38   18.74   20.06 15.32  84.94         0.11 88.77  0.99 228.86   1.55 229.90
 2021   3  27   8 23.23   18.08   20.65 14.65  72.75         0.17 88.81  1.69 231.18   2.60 231.10
 2021   3  27   9 24.73   18.18   21.46 14.71  66.81         0.17 88.79  2.04 226.55   3.08 226.44
 2021   3  27  10 25.73   18.04   21.88 14.59  62.44         0.20 88.76  2.23 224.86   3.34 224.81
 2021   3  27  11 26.40   18.01   22.21 14.59  59.94         0.21 88.69  2.30 226.65   3.45 226.65
 2021   3  27  12 26.74   17.97   22.35 14.59  58.56         0.23 88.61  2.28 229.16   3.44 229.14
 2021   3  27  13 26.71   17.87   22.29 14.47  58.25         0.22 88.55  2.20 232.93   3.34 233.00
 2021   3  27  14 26.12   17.69   21.90 14.34  59.62         0.18 88.50  2.07 237.63   3.20 237.48
 2021   3  27  15 25.23   17.82   21.53 14.47  63.38         0.15 88.49  1.84 243.33   2.96 243.16
 2021   3  27  16 24.05   18.52   21.29 15.14  71.25         0.12 88.51  1.42 252.66   2.44 252.26
 2021   3  27  17 22.32   19.30   20.81 15.87  82.94         0.09 88.54  0.95 262.41   1.98 262.29
 2021   3  27  18 20.97   18.90   19.94 15.44  87.88         0.05 88.59  0.84 275.34   2.00 274.26
 2021   3  27  19 20.41   18.69   19.55 15.26  89.69         0.03 88.63  0.87 280.40   2.00 279.46
 2021   3  27  20 19.69   18.37   19.03 14.95  92.00         0.02 88.67  0.79 279.65   1.96 278.71
 2021   3  27  21 18.94   17.99   18.47 14.59  94.06         0.01 88.71  0.69 271.30   1.84 270.73
 2021   3  27  22 18.29   17.55   17.92 14.16  95.31         0.00 88.72  0.68 249.29   1.71 248.83
 2021   3  27  23 17.74   17.27   17.51 13.92  96.94         0.00 88.71  0.68 213.33   1.56 212.34
 2021   3  28   0 17.12   17.06   17.09 13.73  99.44         0.00 88.68  0.64 174.36   1.63 172.57
 2021   3  28   1 16.62   16.65   16.64 13.43 100.00         0.00 88.64  0.75 142.65   1.83 142.10
 2021   3  28   2 16.26   15.57   15.92 12.51  95.69         0.00 88.60  1.05 124.99   2.23 125.02
 2021   3  28   3 15.87   14.16   15.01 11.41  89.75         0.00 88.59  1.45 118.36   2.83 119.04
 2021   3  28   4 15.51   13.01   14.26 10.62  85.12         0.00 88.63  1.66 117.17   3.23 117.87
 2021   3  28   5 15.12   12.44   13.78 10.19  84.00         0.00 88.69  1.64 116.08   3.25 116.69
 2021   3  28   6 15.36   12.24   13.80 10.01  81.56         0.00 88.76  1.96 115.24   3.68 115.91
 2021   3  28   7 17.77   12.71   15.24 10.31  72.12         0.00 88.81  2.66 115.74   4.34 116.06
 2021   3  28   8 21.36   13.90   17.62 11.17  62.38         0.00 88.84  2.73 119.72   4.29 119.84
 2021   3  28   9 24.35   13.03   18.69 10.56  49.12         0.00 88.85  3.63 119.21   5.77 119.17
 2021   3  28  10 25.73   13.06   19.40 10.56  45.38         0.00 88.83  3.53 115.88   5.52 115.84
 2021   3  28  11 26.65   13.44   20.05 10.86  44.06         0.00 88.80  3.44 113.59   5.34 113.64
 2021   3  28  12 27.26   13.80   20.53 11.11  43.56         0.00 88.74  3.32 113.43   5.15 113.42
 2021   3  28  13 27.48   14.14   20.81 11.35  43.88         0.00 88.69  3.22 113.89   5.01 113.93
 2021   3  28  14 27.28   14.49   20.88 11.66  45.44         0.00 88.65  3.12 114.57   4.89 114.56
 2021   3  28  15 26.57   14.81   20.69 11.90  48.38         0.01 88.66  3.03 115.31   4.85 115.49
 2021   3  28  16 25.00   15.77   20.38 12.63  56.56         0.00 88.71  2.69 116.57   4.48 116.74
 2021   3  28  17 22.46   16.82   19.64 13.55  70.38         0.00 88.77  1.94 118.11   3.59 118.18
 2021   3  28  18 20.23   16.34   18.28 13.12  78.25         0.00 88.83  1.82 116.01   3.63 116.07
 2021   3  28  19 19.42   16.12   17.76 12.88  81.12         0.00 88.89  1.95 112.36   3.79 112.44
 2021   3  28  20 18.65   16.01   17.33 12.82  84.50         0.00 88.95  1.98 110.29   3.80 110.45
 2021   3  28  21 17.95   15.94   16.94 12.76  87.88         0.00 89.00  1.96 110.32   3.73 110.60
 2021   3  28  22 17.32   15.84   16.58 12.63  90.88         0.00 89.01  1.86 110.19   3.56 110.26
 2021   3  28  23 16.73   15.69   16.21 12.51  93.44         0.00 89.00  1.77 109.31   3.42 109.35
 2021   3  29   0 16.08   15.49   15.79 12.39  96.06         0.01 88.97  1.71 109.76   3.32 109.93
 2021   3  29   1 15.51   15.22   15.36 12.15  98.06         0.01 88.94  1.71 112.00   3.30 111.95
 2021   3  29   2 15.21   14.91   15.06 11.90  97.94         0.01 88.91  1.93 114.39   3.57 114.55
 2021   3  29   3 14.92   14.58   14.75 11.66  97.69         0.01 88.92  2.12 116.28   3.81 116.30
